Location,Admin Level,P-Code,Name,Parent P-Code,Valid from date
AGO,2,AO06049,Samba Caju,AO06,9/4/18
AGO,2,AO07050,Amboim (Gabela),AO07,9/4/18
AGO,2,AO07051,Cassongue,AO07,9/4/18
AGO,2,AO07052,Conda,AO07,9/4/18
AGO,2,AO07053,Ebo,AO07,9/4/18
AGO,2,AO07054,Libolo (Calulo),AO07,9/4/18
AGO,2,AO07055,Mussende,AO07,9/4/18
AGO,2,AO07056,Porto Amboim,AO07,9/4/18
AGO,2,AO07057,Quibala,AO07,9/4/18
AGO,2,AO07058,Quilenda,AO07,9/4/18
AGO,2,AO07059,Seles (Uku Seles),AO07,9/4/18
AGO,2,AO07060,Sumbe (Ngangula),AO07,9/4/18
AGO,2,AO07061,Cela (Waku Kungo),AO07,9/4/18
AGO,2,AO08062,Cahama,AO08,9/4/18
AGO,2,AO08063,Cuanhama,AO08,9/4/18
AGO,2,AO08064,Curoca,AO08,9/4/18
AGO,2,AO08065,Cuvelai,AO08,9/4/18
AGO,2,AO08066,Namacunde,AO08,9/4/18
AGO,2,AO08067,Ombadja,AO08,9/4/18
AGO,2,AO09068,Caconda,AO09,9/4/18
AGO,2,AO09069,Caluquembe,AO09,9/4/18
AGO,2,AO09070,Chibia,AO09,9/4/18
AGO,2,AO09071,Chicomba,AO09,9/4/18
AGO,2,AO09072,Chipindo,AO09,9/4/18
AGO,2,AO09073,Gambos (ex-Chiange),AO09,9/4/18
AGO,2,AO09074,Humpata,AO09,9/4/18
AGO,2,AO09075,Jamba,AO09,9/4/18
AGO,2,AO09076,Cuvango (Kuvango),AO09,9/4/18
AGO,2,AO09077,Lubango,AO09,9/4/18
AGO,2,AO09078,Matala,AO09,9/4/18
AGO,2,AO09079,Quilengues,AO09,9/4/18
AGO,2,AO09080,Quipungo (Tchipungo),AO09,9/4/18
AGO,2,AO09165,Cacula,AO09,9/4/18
AGO,2,AO10081,Bailundo,AO10,9/4/18
AGO,2,AO10082,Caala,AO10,9/4/18
AGO,2,AO10083,Catchiungo,AO10,9/4/18
AGO,2,AO10084,Ecunha (Ekunha),AO10,9/4/18
AGO,2,AO10085,Huambo,AO10,9/4/18
AGO,2,AO10086,Londuimbale,AO10,9/4/18
AGO,2,AO10087,Longonjo,AO10,9/4/18
AGO,2,AO10088,Mungo,AO10,9/4/18
AGO,2,AO10089,Tchikala-Tcholohanga,AO10,9/4/18
AGO,2,AO10090,Tchinjenje,AO10,9/4/18
AGO,2,AO10091,Ukuma,AO10,9/4/18
AGO,2,AO11003,Icolo e Bengo,AO11,9/4/18
AGO,2,AO11004,"Quissama (Muxima, Quicama)",AO11,9/4/18
AGO,2,AO11092,Cacuaco,AO11,9/4/18
AGO,2,AO11093,Cazenga,AO11,9/4/18
AGO,2,AO11094,Luanda,AO11,9/4/18
AGO,2,AO11098,Belas (Samba),AO11,9/4/18
AGO,2,AO11100,Viana,AO11,9/4/18
AGO,2,AO12101,Cambulo,AO12,9/4/18
AGO,2,AO12102,Capenda-Camulemba,AO12,9/4/18
AGO,2,AO12103,Caungula,AO12,9/4/18
AGO,2,AO12104,Chitato (Lovua),AO12,9/4/18
AGO,2,AO12105,Cuango,AO12,9/4/18
AGO,2,AO12106,Cuilo,AO12,9/4/18
AGO,2,AO12107,Lubalo,AO12,9/4/18
AGO,2,AO12108,Lucapa,AO12,9/4/18
AGO,2,AO12109,Xa-Muteba,AO12,9/4/18
AGO,2,AO13110,Cacolo,AO13,9/4/18
AGO,2,AO13111,Dala,AO13,9/4/18
AGO,2,AO13112,Muconda,AO13,9/4/18
AGO,2,AO13113,Saurimo,AO13,9/4/18
AGO,2,AO14114,Cacuso,AO14,9/4/18
AGO,2,AO14115,Calandula,AO14,9/4/18
AGO,2,AO14116,Cambundi-Catembo,AO14,9/4/18
AGO,2,AO14117,Cangandala,AO14,9/4/18
AGO,2,AO14118,Cahombo,AO14,9/4/18
AGO,2,AO14119,Kiuaba-N'Zoji (Cuaba Nzogo),AO14,9/4/18
AGO,2,AO14120,Cunda-dia-Baze,AO14,9/4/18
AGO,2,AO14121,Luquembo,AO14,9/4/18
AGO,2,AO14122,Malanje,AO14,9/4/18
AGO,2,AO14123,Marimba,AO14,9/4/18
AGO,2,AO14124,Massango,AO14,9/4/18
AGO,2,AO14125,Mucari,AO14,9/4/18
AGO,2,AO14126,Quela,AO14,9/4/18
AGO,2,AO14127,Quirima,AO14,9/4/18
AGO,2,AO15128,Alto Zambeze,AO15,9/4/18
AGO,2,AO15129,Camanongue,AO15,9/4/18
AGO,2,AO15130,Cameia (Lumeje),AO15,9/4/18
AGO,2,AO15131,Leua,AO15,9/4/18
AGO,2,AO15132,Luau,AO15,9/4/18
AGO,2,AO15133,Luacano,AO15,9/4/18
AGO,2,AO15134,Luchazes,AO15,9/4/18
AGO,2,AO15135,Bundas (Lumbala-Nguimbo),AO15,9/4/18
AGO,2,AO15136,Luena,AO15,9/4/18
AGO,2,AO16137,Bibala,AO16,9/4/18
AGO,2,AO16138,Camucuio,AO16,9/4/18
AGO,2,AO16139,Namibe,AO16,9/4/18
AGO,2,AO16140,Tombwa (Porto Alexandre),AO16,9/4/18
AGO,2,AO16141,Virei,AO16,9/4/18
AGO,2,AO17142,Cangola (Alto Cauale),AO17,9/4/18
AGO,2,AO17143,Ambuila,AO17,9/4/18
AGO,2,AO17144,Bembe,AO17,9/4/18
AGO,2,AO17145,Buengas,AO17,9/4/18
AGO,2,AO17146,Bungo,AO17,9/4/18
AGO,2,AO17147,Damba,AO17,9/4/18
AGO,2,AO17148,Maquela do Zombo,AO17,9/4/18
AGO,2,AO17149,Milunga,AO17,9/4/18
AGO,2,AO17150,Mucaba,AO17,9/4/18
AGO,2,AO17151,Negage,AO17,9/4/18
AGO,2,AO17152,Puri,AO17,9/4/18
AGO,2,AO17153,Quimbele,AO17,9/4/18
AGO,2,AO17154,Quitexe,AO17,9/4/18
AGO,2,AO17155,Sanza Pombo,AO17,9/4/18
AGO,2,AO17156,Songo,AO17,9/4/18
AGO,2,AO17157,Uige,AO17,9/4/18
AGO,2,AO18158,Cuimba,AO18,9/4/18
AGO,2,AO18159,Mbanza Congo,AO18,9/4/18
AGO,2,AO18160,N'Zeto,AO18,9/4/18
AGO,2,AO18161,Noqui,AO18,9/4/18
AGO,2,AO18162,Soyo,AO18,9/4/18
AGO,2,AO18163,Tomboco,AO18,9/4/18
AGO,3,AO01001001,Ambriz,AO01001,9/4/18
AGO,3,AO01001002,Bela Vista,AO01001,9/4/18
AGO,3,AO01001003,Tabi,AO01001,9/4/18
AGO,3,AO01002004,Barra do Dande,AO01002,9/4/18
AGO,3,AO01002005,Caxito,AO01002,9/4/18
AGO,3,AO01002006,Kikabo,AO01002,9/4/18
AGO,3,AO01002007,Mabubas,AO01002,9/4/18
AGO,3,AO01002008,Ucua,AO01002,9/4/18
AGO,3,AO01002299,Funda,AO01002,9/4/18
AGO,3,AO01005017,Gombe,AO01005,9/4/18
AGO,3,AO01005018,Kage,AO01005,9/4/18
AGO,3,AO01005019,Kanacassala,AO01005,9/4/18
AGO,3,AO01005020,Kicunzo,AO01005,9/4/18
AGO,3,AO01005021,Kixico,AO01005,9/4/18
AGO,3,AO01005022,Muxiluando,AO01005,9/4/18
AGO,3,AO01005023,Zala,AO01005,9/4/18
AGO,3,AO01040145,Bula-Atumba,AO01040,9/4/18
AGO,3,AO01040146,Kiaje,AO01040,9/4/18
AGO,3,AO01043153,Kibaxe,AO01043,9/4/18
AGO,3,AO01043154,Paredes,AO01043,9/4/18
AGO,3,AO01043155,Piri,AO01043,9/4/18
AGO,3,AO01043156,S. Jose das Matas,AO01043,9/4/18
AGO,3,AO01047166,Pango-Aluquem,AO01047,9/4/18
AGO,3,AO02006024,Baia Farta,AO02006,9/4/18
AGO,3,AO02006025,Dombe Grande,AO02006,9/4/18
AGO,3,AO02006026,Ekimina,AO02006,9/4/18
AGO,3,AO02006027,Kalahanga,AO02006,9/4/18
AGO,3,AO02007028,Balombo,AO02007,9/4/18
AGO,3,AO02007029,Chindumbo,AO02007,9/4/18
AGO,3,AO02007030,Chingongo,AO02007,9/4/18
AGO,3,AO02008031,Benguela,AO02008,9/4/18
AGO,3,AO02009032,Bocoio,AO02009,9/4/18
AGO,3,AO02009033,Cavimbe,AO02009,9/4/18
AGO,3,AO02009034,Chila,AO02009,9/4/18
AGO,3,AO02009035,Monte Belo,AO02009,9/4/18
AGO,3,AO02009036,Passe,AO02009,9/4/18
AGO,3,AO02010037,Cayavi,AO02010,9/4/18
AGO,3,AO02010038,Kaimbambo,AO02010,9/4/18
AGO,3,AO02010039,Kanhamela,AO02010,9/4/18
AGO,3,AO02010040,Katengue,AO02010,9/4/18
AGO,3,AO02010041,Wyiagombe,AO02010,9/4/18
AGO,3,AO02011042,Bolonguela,AO02011,9/4/18
AGO,3,AO02011043,Chongoroi,AO02011,9/4/18
AGO,3,AO02012044,Cubal,AO02012,9/4/18
AGO,3,AO02012045,Kapupa,AO02012,9/4/18
AGO,3,AO02012046,Lambala,AO02012,9/4/18
AGO,3,AO02012047,Quendo,AO02012,9/4/18
AGO,3,AO02013048,Babaera,AO02013,9/4/18
AGO,3,AO02013049,Chikuma,AO02013,9/4/18
AGO,3,AO02013050,Ebanga,AO02013,9/4/18
AGO,3,AO02013051,Ganda,AO02013,9/4/18
AGO,3,AO02013052,Kaseke,AO02013,9/4/18
AGO,3,AO02014054,Egito-Praia,AO02014,9/4/18
AGO,3,AO02014055,Kanjala,AO02014,9/4/18
AGO,3,AO02014057,Lobito,AO02014,9/4/18
AGO,3,AO02164053,Biopio,AO02164,9/4/18
AGO,3,AO02164056,Katumbela,AO02164,9/4/18
AGO,3,AO02164057,Lobito,AO02164,9/4/18
AGO,3,AO03015058,Andulo,AO03015,9/4/18
AGO,3,AO03015059,Chivaulo,AO03015,9/4/18
AGO,3,AO03015060,Kalucinga,AO03015,9/4/18
AGO,3,AO03015061,Kassumbe,AO03015,9/4/18
AGO,3,AO03016062,Kamakupa,AO03016,9/4/18
AGO,3,AO03016063,Kwanza,AO03016,9/4/18
AGO,3,AO03016064,Ringoma,AO03016,9/4/18
AGO,3,AO03016065,St. Antonio da Muinha,AO03016,9/4/18
AGO,3,AO03016066,Umpulo,AO03016,9/4/18
AGO,3,AO03017067,Chipeta,AO03017,9/4/18
AGO,3,AO03017068,Chiuca,AO03017,9/4/18
AGO,3,AO03017069,Kaiuera,AO03017,9/4/18
AGO,3,AO03017070,Katabola,AO03017,9/4/18
AGO,3,AO03018071,Chinguar,AO03018,9/4/18
AGO,3,AO03018072,Kangote,AO03018,9/4/18
AGO,3,AO03018073,Kutato,AO03018,9/4/18
AGO,3,AO03019074,Cachingues,AO03019,9/4/18
AGO,3,AO03019075,Chitembo,AO03019,9/4/18
AGO,3,AO03019076,Malengue,AO03019,9/4/18
AGO,3,AO03019077,Mumbue,AO03019,9/4/18
AGO,3,AO03019078,Mutumbo,AO03019,9/4/18
AGO,3,AO03019079,Soma Kwanza,AO03019,9/4/18
AGO,3,AO03020080,Kuemba,AO03020,9/4/18
AGO,3,AO03020081,Luando,AO03020,9/4/18
AGO,3,AO03020082,Munhango,AO03020,9/4/18
AGO,3,AO03020083,Sachinemuna,AO03020,9/4/18
AGO,3,AO03021084,Kunhinga,AO03021,9/4/18
AGO,3,AO03022085,Cambandua,AO03022,9/4/18
AGO,3,AO03022086,Chicala,AO03022,9/4/18
AGO,3,AO03022087,Kuito,AO03022,9/4/18
AGO,3,AO03022088,Trumba,AO03022,9/4/18
AGO,3,AO03023089,Dando,AO03023,9/4/18
AGO,3,AO03023090,Gamba,AO03023,9/4/18
AGO,3,AO03023091,Kaiei,AO03023,9/4/18
AGO,3,AO03023092,Lubia,AO03023,9/4/18
AGO,3,AO03023093,Nharea,AO03023,9/4/18
AGO,3,AO04024094,Belize,AO04024,9/4/18
AGO,3,AO04024095,Luali,AO04024,9/4/18
AGO,3,AO04024096,Mikonje,AO04024,9/4/18
AGO,3,AO04025097,Buco Zau,AO04025,9/4/18
AGO,3,AO04025098,Nekuto,AO04025,9/4/18
AGO,3,AO04025099,Nhuca,AO04025,9/4/18
AGO,3,AO04026100,Cabinda,AO04026,9/4/18
AGO,3,AO04026101,Malembo,AO04026,9/4/18
AGO,3,AO04026102,Tando Zinze,AO04026,9/4/18
AGO,3,AO04027103,Dinge,AO04027,9/4/18
AGO,3,AO04027104,Kakongo,AO04027,9/4/18
AGO,3,AO04027105,Massabi,AO04027,9/4/18
AGO,3,AO05028106,Kalai,AO05028,9/4/18
AGO,3,AO05028107,Maue,AO05028,9/4/18
AGO,3,AO05029108,Bondo,AO05029,9/4/18
AGO,3,AO05029109,Cuangar,AO05029,9/4/18
AGO,3,AO05029110,Savate,AO05029,9/4/18
AGO,3,AO05030111,Chinguanja,AO05030,9/4/18
AGO,3,AO05030112,Kuchi,AO05030,9/4/18
AGO,3,AO05030113,Kutato,AO05030,9/4/18
AGO,3,AO05031114,Baixo Longa,AO05031,9/4/18
AGO,3,AO05031115,Kuito Kuanavale,AO05031,9/4/18
AGO,3,AO05031116,Longa,AO05031,9/4/18
AGO,3,AO05031117,Lupire,AO05031,9/4/18
AGO,3,AO05032118,Dirico,AO05032,9/4/18
AGO,3,AO05032119,Mucusso,AO05032,9/4/18
AGO,3,AO05032120,Xa-Mavera,AO05032,9/4/18
AGO,3,AO05033121,Kunjamba,AO05033,9/4/18
AGO,3,AO05033122,Kutuile,AO05033,9/4/18
AGO,3,AO05033123,Luengue,AO05033,9/4/18
AGO,3,AO05033124,Mavinga,AO05033,9/4/18
AGO,3,AO05034125,Kaiundo,AO05034,9/4/18
AGO,3,AO05034126,Kueio,AO05034,9/4/18
AGO,3,AO05034127,Menongue,AO05034,9/4/18
AGO,3,AO05035128,Nancova,AO05035,9/4/18
AGO,3,AO05035129,Rito,AO05035,9/4/18
AGO,3,AO05036130,Luiana,AO05036,9/4/18
AGO,3,AO05036131,Neriquinha,AO05036,9/4/18
AGO,3,AO05036132,Rivungo,AO05036,9/4/18
AGO,3,AO06037133,Bindo,AO06037,9/4/18
AGO,3,AO06037134,Kamabatela,AO06037,9/4/18
AGO,3,AO06037135,Luinga,AO06037,9/4/18
AGO,3,AO06037136,Maua,AO06037,9/4/18
AGO,3,AO06037137,Tango,AO06037,9/4/18
AGO,3,AO06038138,Aldeia Nova,AO06038,9/4/18
AGO,3,AO06038139,Banga,AO06038,9/4/18
AGO,3,AO06038140,Kaculo Kabassa,AO06038,9/4/18
AGO,3,AO06038141,Kariamba,AO06038,9/4/18
AGO,3,AO06038143,Kikiemba,AO06038,9/4/18
AGO,3,AO06039142,Bolongongo,AO06039,9/4/18
AGO,3,AO06039143,Kikiemba,AO06039,9/4/18
AGO,3,AO06039144,Terreiro,AO06039,9/4/18
AGO,3,AO06041147,Danje ia Menha,AO06041,9/4/18
AGO,3,AO06041148,Dondo,AO06041,9/4/18
AGO,3,AO06041149,S. Pedro da Kilemba,AO06041,9/4/18
AGO,3,AO06041150,Zenza do Itombe,AO06041,9/4/18
AGO,3,AO06041165,Kazua,AO06041,9/4/18
AGO,3,AO06042151,Kanhoca,AO06042,9/4/18
AGO,3,AO06042152,Ndalatando,AO06042,9/4/18
AGO,3,AO06044157,Cerca,AO06044,9/4/18
AGO,3,AO06044158,Golungo Alto,AO06044,9/4/18
AGO,3,AO06044159,Kanbomdo,AO06044,9/4/18
AGO,3,AO06044160,Kiluanje,AO06044,9/4/18
AGO,3,AO06045161,Kiangombe,AO06045,9/4/18
AGO,3,AO06045162,Lukala,AO06045,9/4/18
AGO,3,AO06046163,Camame,AO06046,9/4/18
AGO,3,AO06046164,Kilombo dos Dembos,AO06046,9/4/18
AGO,3,AO06048167,Kiculungo,AO06048,9/4/18
AGO,3,AO06049168,Samba Caju,AO06049,9/4/18
AGO,3,AO06049169,Samba Lukala,AO06049,9/4/18
AGO,3,AO07050170,Assango,AO07050,9/4/18
AGO,3,AO07050171,Gabela,AO07050,9/4/18
AGO,3,AO07051172,Atome,AO07051,9/4/18
AGO,3,AO07051173,Dumbi,AO07051,9/4/18
AGO,3,AO07051174,Kassongue,AO07051,9/4/18
AGO,3,AO07051175,Pambangala,AO07051,9/4/18
AGO,3,AO07052176,Konda,AO07052,9/4/18
AGO,3,AO07052177,Kunju,AO07052,9/4/18
AGO,3,AO07053178,Conde,AO07053,9/4/18
AGO,3,AO07053179,Ebo,AO07053,9/4/18
AGO,3,AO07053180,Kassanje,AO07053,9/4/18
AGO,3,AO07054181,Kabuta,AO07054,9/4/18
AGO,3,AO07054182,Kalulo,AO07054,9/4/18
AGO,3,AO07054183,Kissongo,AO07054,9/4/18
AGO,3,AO07054184,Munenga,AO07054,9/4/18
AGO,3,AO07055185,Kienha,AO07055,9/4/18
AGO,3,AO07055186,Mussende,AO07055,9/4/18
AGO,3,AO07055187,Sao Lucas,AO07055,9/4/18
AGO,3,AO07056188,Kapolo,AO07056,9/4/18
AGO,3,AO07056189,Porto Amboim,AO07056,9/4/18
AGO,3,AO07057190,Kariango,AO07057,9/4/18
AGO,3,AO07057191,Kibala,AO07057,9/4/18
AGO,3,AO07057192,Lonhe,AO07057,9/4/18
AGO,3,AO07057193,Ndala Kachimbo,AO07057,9/4/18
AGO,3,AO07058194,Kilenda,AO07058,9/4/18
AGO,3,AO07058195,Kirimbo,AO07058,9/4/18
AGO,3,AO07059196,Amboiva,AO07059,9/4/18
AGO,3,AO07059197,Botera,AO07059,9/4/18
AGO,3,AO07059198,Ucu-Seles,AO07059,9/4/18
AGO,3,AO07060199,Gangula,AO07060,9/4/18
AGO,3,AO07060200,Gungo,AO07060,9/4/18
AGO,3,AO07060201,Kikombo,AO07060,9/4/18
AGO,3,AO07060202,Sumbe,AO07060,9/4/18
AGO,3,AO07061203,Kissanga Kungo,AO07061,9/4/18
AGO,3,AO07061204,Sanga,AO07061,9/4/18
AGO,3,AO07061205,Waco Kungo,AO07061,9/4/18
AGO,3,AO08062206,Kahama,AO08062,9/4/18
AGO,3,AO08062207,Otchinjau,AO08062,9/4/18
AGO,3,AO08063208,Evale,AO08063,9/4/18
AGO,3,AO08063209,Kafima,AO08063,9/4/18
AGO,3,AO08063210,Mongua,AO08063,9/4/18
AGO,3,AO08063211,Onjiva,AO08063,9/4/18
AGO,3,AO08063212,Oximolo,AO08063,9/4/18
AGO,3,AO08064213,Chitado,AO08064,9/4/18
AGO,3,AO08064214,Onkokwa,AO08064,9/4/18
AGO,3,AO08065215,Kalonga,AO08065,9/4/18
AGO,3,AO08065216,Kuvati,AO08065,9/4/18
AGO,3,AO08065217,Kuvelai,AO08065,9/4/18
AGO,3,AO08065218,Mupa,AO08065,9/4/18
AGO,3,AO08066219,Namakunde,AO08066,9/4/18
AGO,3,AO08066220,Shiede,AO08066,9/4/18
AGO,3,AO08067221,Humbe,AO08067,9/4/18
AGO,3,AO08067222,Mukope,AO08067,9/4/18
AGO,3,AO08067223,Naulila,AO08067,9/4/18
AGO,3,AO08067224,Ombala yo Mungu,AO08067,9/4/18
AGO,3,AO08067225,Xangongo,AO08067,9/4/18
AGO,3,AO09068226,Gungue,AO09068,9/4/18
AGO,3,AO09068227,Kakonda,AO09068,9/4/18
AGO,3,AO09068228,Kusse,AO09068,9/4/18
AGO,3,AO09068229,Uaba,AO09068,9/4/18
AGO,3,AO09069230,Kalepi,AO09069,9/4/18
AGO,3,AO09069231,Kalukembe,AO09069,9/4/18
AGO,3,AO09069232,Ngola,AO09069,9/4/18
AGO,3,AO09070233,Chibia,AO09070,9/4/18
AGO,3,AO09070234,Jau,AO09070,9/4/18
AGO,3,AO09070235,Kapunda Kavilongo,AO09070,9/4/18
AGO,3,AO09070236,Kihita,AO09070,9/4/18
AGO,3,AO09071237,Chicomba,AO09071,9/4/18
AGO,3,AO09071238,Cutenda,AO09071,9/4/18
AGO,3,AO09072239,Bambi,AO09072,9/4/18
AGO,3,AO09072240,Chipindo,AO09072,9/4/18
AGO,3,AO09073241,Chiange,AO09073,9/4/18
AGO,3,AO09073242,Chimbemba,AO09073,9/4/18
AGO,3,AO09074243,Humpata,AO09074,9/4/18
AGO,3,AO09075244,Dongo,AO09075,9/4/18
AGO,3,AO09075245,Jamba,AO09075,9/4/18
AGO,3,AO09075246,Kassinga,AO09075,9/4/18
AGO,3,AO09076247,Galangue,AO09076,9/4/18
AGO,3,AO09076248,Kuvango,AO09076,9/4/18
AGO,3,AO09076249,Vikungo,AO09076,9/4/18
AGO,3,AO09077251,Hoque,AO09077,9/4/18
AGO,3,AO09077252,Huila,AO09077,9/4/18
AGO,3,AO09077253,Lubango,AO09077,9/4/18
AGO,3,AO09078254,Kapelongo,AO09078,9/4/18
AGO,3,AO09078255,Matala,AO09078,9/4/18
AGO,3,AO09078256,Mulondo,AO09078,9/4/18
AGO,3,AO09079257,Dinde,AO09079,9/4/18
AGO,3,AO09079258,Impulo,AO09079,9/4/18
AGO,3,AO09079259,Kilengue,AO09079,9/4/18
AGO,3,AO09080260,Tchipungo,AO09080,9/4/18
AGO,3,AO09165232,Ngola,AO09165,9/4/18
AGO,3,AO09165250,Cacula,AO09165,9/4/18
AGO,3,AO09165259,Kilengue,AO09165,9/4/18
AGO,3,AO09165260,Tchipungo,AO09165,9/4/18
AGO,3,AO10081261,Bailundo,AO10081,9/4/18
AGO,3,AO10081262,Bimbe,AO10081,9/4/18
AGO,3,AO10081263,Hengue,AO10081,9/4/18
AGO,3,AO10081264,Lunge,AO10081,9/4/18
AGO,3,AO10081265,Luvemba,AO10081,9/4/18
AGO,3,AO10082266,Kaala,AO10082,9/4/18
AGO,3,AO10082267,Kalenga,AO10082,9/4/18
AGO,3,AO10082268,Kalima,AO10082,9/4/18
AGO,3,AO10082269,Katata,AO10082,9/4/18
AGO,3,AO10083270,Chinhama,AO10083,9/4/18
AGO,3,AO10083271,Chiumbo,AO10083,9/4/18
AGO,3,AO10083272,Kachiungo,AO10083,9/4/18
AGO,3,AO10084273,Ekunha,AO10084,9/4/18
AGO,3,AO10084274,Tchipeio,AO10084,9/4/18
AGO,3,AO10085275,Chipipa,AO10085,9/4/18
AGO,3,AO10085276,Huambo,AO10085,9/4/18
AGO,3,AO10085277,Kalima,AO10085,9/4/18
AGO,3,AO10086278,Alto Uama,AO10086,9/4/18
AGO,3,AO10086279,Galanga,AO10086,9/4/18
AGO,3,AO10086280,Kumbila,AO10086,9/4/18
AGO,3,AO10086281,Londuimbali,AO10086,9/4/18
AGO,3,AO10086282,Ussoke,AO10086,9/4/18
AGO,3,AO10087283,Chilata,AO10087,9/4/18
AGO,3,AO10087284,Katabola,AO10087,9/4/18
AGO,3,AO10087285,Lepi,AO10087,9/4/18
AGO,3,AO10087286,Longonjo,AO10087,9/4/18
AGO,3,AO10088287,Kambuengo,AO10088,9/4/18
AGO,3,AO10088288,Mungo,AO10088,9/4/18
AGO,3,AO10089289,Hungulo,AO10089,9/4/18
AGO,3,AO10089290,Mbave,AO10089,9/4/18
AGO,3,AO10089291,Sambo,AO10089,9/4/18
AGO,3,AO10089292,Thicala-Thilohanga,AO10089,9/4/18
AGO,3,AO10090293,Chiaca,AO10090,9/4/18
AGO,3,AO10090294,Chinjenje,AO10090,9/4/18
AGO,3,AO10091295,Kakoma,AO10091,9/4/18
AGO,3,AO10091296,Mundundo,AO10091,9/4/18
AGO,3,AO10091297,Ukuma,AO10091,9/4/18
AGO,3,AO11003009,Bom Jesus,AO11003,9/4/18
AGO,3,AO11003010,Calomboloca,AO11003,9/4/18
AGO,3,AO11003011,Catete,AO11003,9/4/18
AGO,3,AO11003012,Kabiri,AO11003,9/4/18
AGO,3,AO11004013,Dembo Chio,AO11004,9/4/18
AGO,3,AO11004014,Kixinje,AO11004,9/4/18
AGO,3,AO11004015,Mumbondo,AO11004,9/4/18
AGO,3,AO11004016,Muxima,AO11004,9/4/18
AGO,3,AO11092298,Cacuaco,AO11092,9/4/18
AGO,3,AO11092299,Funda,AO11092,9/4/18
AGO,3,AO11092300,Kikolo,AO11092,9/4/18
AGO,3,AO11093300,Kikolo,AO11093,9/4/18
AGO,3,AO11093301,Cazenga,AO11093,9/4/18
AGO,3,AO11093302,Hoji Ya Henda,AO11093,9/4/18
AGO,3,AO11093303,Tala Hadi,AO11093,9/4/18
AGO,3,AO11094304,Ilha do Cabo,AO11094,9/4/18
AGO,3,AO11094305,Ingombota,AO11094,9/4/18
AGO,3,AO11094306,Kinanga,AO11094,9/4/18
AGO,3,AO11094307,Maculusso,AO11094,9/4/18
AGO,3,AO11094308,Patrice Lumumba,AO11094,9/4/18
AGO,3,AO11094309,Kilamba Kiaxi,AO11094,9/4/18
AGO,3,AO11094310,Cassequel,AO11094,9/4/18
AGO,3,AO11094311,Maianga,AO11094,9/4/18
AGO,3,AO11094312,Prenda,AO11094,9/4/18
AGO,3,AO11094313,Marcal,AO11094,9/4/18
AGO,3,AO11094314,Rangel,AO11094,9/4/18
AGO,3,AO11094315,Terra Nova,AO11094,9/4/18
AGO,3,AO11094319,Samba,AO11094,9/4/18
AGO,3,AO11094320,N'gola Kilwanji,AO11094,9/4/18
AGO,3,AO11094321,Sambizanga,AO11094,9/4/18
AGO,3,AO11094323,Viana Sede,AO11094,9/4/18
AGO,3,AO11098309,Kilamba Kiaxi,AO11098,9/4/18
AGO,3,AO11098316,Benfica,AO11098,9/4/18
AGO,3,AO11098317,Futungo de Belas,AO11098,9/4/18
AGO,3,AO11098318,Mussulo,AO11098,9/4/18
AGO,3,AO11098323,Viana Sede,AO11098,9/4/18
AGO,3,AO11098324,Viana,AO11098,9/4/18
AGO,3,AO11100322,Calumbo,AO11100,9/4/18
AGO,3,AO11100323,Viana Sede,AO11100,9/4/18
AGO,3,AO12101325,Kachimo,AO12101,9/4/18
AGO,3,AO12101326,Kambulo,AO12101,9/4/18
AGO,3,AO12101327,Kanzar,AO12101,9/4/18
AGO,3,AO12101328,Luia,AO12101,9/4/18
AGO,3,AO12102329,Kapenda Kamulemba,AO12102,9/4/18
AGO,3,AO12102330,Xinge,AO12102,9/4/18
AGO,3,AO12103331,Camaxilo,AO12103,9/4/18
AGO,3,AO12103332,Kaungula,AO12103,9/4/18
AGO,3,AO12104333,Chitato,AO12104,9/4/18
AGO,3,AO12104334,Lovua,AO12104,9/4/18
AGO,3,AO12104335,Luachimo,AO12104,9/4/18
AGO,3,AO12105336,Cuango,AO12105,9/4/18
AGO,3,AO12105337,Luremo,AO12105,9/4/18
AGO,3,AO12106338,Caluango,AO12106,9/4/18
AGO,3,AO12106339,Cuilo,AO12106,9/4/18
AGO,3,AO12107340,Luangue,AO12107,9/4/18
AGO,3,AO12107341,Lubalo,AO12107,9/4/18
AGO,3,AO12107342,Muvulage,AO12107,9/4/18
AGO,3,AO12108343,Camissombo,AO12108,9/4/18
AGO,3,AO12108344,Capaia,AO12108,9/4/18
AGO,3,AO12108345,Lucapa,AO12108,9/4/18
AGO,3,AO12108346,Xa-Cassau,AO12108,9/4/18
AGO,3,AO12109347,Cassange,AO12109,9/4/18
AGO,3,AO12109348,Iongo,AO12109,9/4/18
AGO,3,AO12109350,Xa-Muteba,AO12109,9/4/18
AGO,3,AO13110330,Xinge,AO13110,9/4/18
AGO,3,AO13110340,Luangue,AO13110,9/4/18
AGO,3,AO13110351,Alto-Chicapa,AO13110,9/4/18
AGO,3,AO13110352,Cacolo,AO13110,9/4/18
AGO,3,AO13110353,Cucumbi,AO13110,9/4/18
AGO,3,AO13110354,Xassengue,AO13110,9/4/18
AGO,3,AO13111355,Cazage,AO13111,9/4/18
AGO,3,AO13111356,Dala,AO13111,9/4/18
AGO,3,AO13111357,Luma Cassai,AO13111,9/4/18
AGO,3,AO13112358,Cassai,AO13112,9/4/18
AGO,3,AO13112359,Chiluange,AO13112,9/4/18
